EventName,EventTitle,,,,
KEY_TOGGLE_STARTER4,TOGGLE_STARTER4,,,,
KEY_TOGGLE_ALL_STARTERS,TOGGLE_ALL_STARTERS,,,,
KEY_ENGINE_AUTO_START,ENGINE_AUTO_START,,,,
KEY_ENGINE_AUTO_SHUTDOWN,ENGINE_AUTO_SHUTDOWN,,,,
KEY_MAGNETO,MAGNETO,,,,
KEY_MAGNETO_DECR,MAGNETO_DECR,,,,
KEY_MAGNETO_INCR,MAGNETO_INCR,,,,
KEY_MAGNETO1_OFF,MAGNETO1_OFF,,,,
KEY_MAGNETO1_RIGHT,MAGNETO1_RIGHT,,,,
KEY_MAGNETO1_LEFT,MAGNETO1_LEFT,,,,
KEY_MAGNETO1_BOTH,MAGNETO1_BOTH,,,,
KEY_MAGNETO1_START,MAGNETO1_START,,,,
KEY_MAGNETO2_OFF,MAGNETO2_OFF,,,,
KEY_MAGNETO2_RIGHT,MAGNETO2_RIGHT,,,,
KEY_MAGNETO2_LEFT,MAGNETO2_LEFT,,,,
KEY_MAGNETO2_BOTH,MAGNETO2_BOTH,,,,
KEY_MAGNETO2_START,MAGNETO2_START,,,,
KEY_MAGNETO3_OFF,MAGNETO3_OFF,,,,
KEY_MAGNETO3_RIGHT,MAGNETO3_RIGHT,,,,
KEY_MAGNETO3_LEFT,MAGNETO3_LEFT,,,,
KEY_MAGNETO3_BOTH,MAGNETO3_BOTH,,,,
KEY_MAGNETO3_START,MAGNETO3_START,,,,
KEY_MAGNETO4_OFF,MAGNETO4_OFF,,,,
KEY_MAGNETO4_RIGHT,MAGNETO4_RIGHT,,,,
KEY_MAGNETO4_LEFT,MAGNETO4_LEFT,,,,
KEY_MAGNETO4_BOTH,MAGNETO4_BOTH,,,,
KEY_MAGNETO4_START,MAGNETO4_START,,,,
KEY_MAGNETO_OFF,MAGNETO_OFF,,,,
KEY_MAGNETO_RIGHT,MAGNETO_RIGHT,,,,
KEY_MAGNETO_LEFT,MAGNETO_LEFT,,,,
KEY_MAGNETO_BOTH,MAGNETO_BOTH,,,,
KEY_MAGNETO_START,MAGNETO_START,,,,
KEY_MAGNETO1_DECR,MAGNETO1_DECR,,,,
KEY_MAGNETO1_INCR,MAGNETO1_INCR,,,,
KEY_MAGNETO2_DECR,MAGNETO2_DECR,,,,
KEY_MAGNETO2_INCR,MAGNETO2_INCR,,,,
KEY_MAGNETO3_DECR,MAGNETO3_DECR,,,,
KEY_MAGNETO3_INCR,MAGNETO3_INCR,,,,
KEY_MAGNETO4_DECR,MAGNETO4_DECR,,,,
KEY_MAGNETO4_INCR,MAGNETO4_INCR,,,,
KEY_MAGNETO_SET,,,,,
KEY_MAGNETO1_SET,MAGNETO1_SET,,,,
KEY_MAGNETO2_SET,MAGNETO2_SET,,,,
KEY_MAGNETO3_SET,MAGNETO3_SET,,,,
KEY_MAGNETO4_SET,MAGNETO4_SET,,,,
KEY_ANTI_ICE_ON,ANTI_ICE_ON,,,,
KEY_ANTI_ICE_OFF,ANTI_ICE_OFF,,,,
KEY_ANTI_ICE_SET,ANTI_ICE_SET,,,,
KEY_ANTI_ICE_TOGGLE,ANTI_ICE_TOGGLE,,,,
KEY_ANTI_ICE_TOGGLE_ENG1,ANTI_ICE_TOGGLE_ENG1,,,,
KEY_ANTI_ICE_TOGGLE_ENG2,ANTI_ICE_TOGGLE_ENG2,,,,
KEY_ANTI_ICE_TOGGLE_ENG3,ANTI_ICE_TOGGLE_ENG3,,,,
